6258,HIRATA CORP,BBG000QBKCR8
6806,HIROSE ELECTRIC CO LTD,BBG000BM0WF1
8379,HIROSHIMA BANK LTD/THE,BBG000BJ1897
9033,HIROSHIMA ELECTRIC RAILWAY,BBG000BK4SB4
9535,HIROSHIMA GAS CO LTD,BBG000BK5809
6247,HISAKA WORKS LTD,BBG000BLKG66
4530,HISAMITSU PHARMACEUTICAL CO,BBG000BG6P27
8586,HITACHI CAPITAL CORP,BBG000BN1YW5
4217,HITACHI CHEMICAL CO LTD,BBG000BJHFG6
6305,HITACHI CONSTRUCTION MACHINE,BBG000BGGQ06
8036,HITACHI HIGH-TECHNOLOGIES CO,BBG000BMQCQ5
6581,HITACHI KOKI CO LTD,BBG000BLVDF1
6756,HITACHI KOKUSAI ELECTRIC INC,BBG000BLYB44
6501,HITACHI LTD,BBG000C2QRN8
6810,HITACHI MAXELL LTD,BBG00609W4L9
5486,HITACHI METALS LTD,BBG000BGD3G3
9922,HITACHI METALS TECHNO LTD,BBG000BSNHB0
9086,HITACHI TRANSPORT SYSTEM LTD,BBG000BPYC98
7004,HITACHI ZOSEN CORP,BBG000BM6HL1
6163,HITACHI ZOSEN FUKUI CORP,BBG000C284J4
3654,HITO COMMUNICATIONS INC,BBG001BNNYW9
7219,HKS CO LTD,BBG000BLGWZ4
1382,HOB CO LTD,BBG000H3QWH7
6745,HOCHIKI CORP,BBG000BLXDW0
6469,HODEN SEIMITSU KAKO KENKYU,BBG000DBY048
4112,HODOGAYA CHEMICAL CO LTD,BBG000BG2SB5
3593,HOGY MEDICAL CO LTD,BBG000BSRV43
1352,HOHSUI CORP,BBG000BH5R86
1832,HOKKAI ELECTRICAL CONSTRUCT,BBG000BCXY27
9085,HOKKAIDO CHUO BUS CO LTD,BBG000BK51X8
2573,HOKKAIDO COCA-COLA BOTTLING,BBG000BHW5Z4
9509,HOKKAIDO ELECTRIC POWER CO,BBG000BNDC96
9534,HOKKAIDO GAS CO LTD,BBG000BNF7Y7
5902,HOKKAN HOLDINGS LTD,BBG000BC34Y1
4992,HOKKO CHEMICAL INDUSTRY CO,BBG000BKZBD5
8363,HOKKOKU BANK LTD/THE,BBG000BHZ8G6
8325,HOKUETSU BANK LTD/THE,BBG000BHGG15
6364,HOKUETSU INDUSTRIES CO LTD,BBG000BDJKJ3
3865,HOKUETSU KISHU PAPER CO LTD,BBG000BFZDF0
5446,HOKUETSU METAL CO LTD,BBG000BDJC92
8377,HOKUHOKU FINANCIAL GROUP INC,BBG000PZP2K0
1989,HOKURIKU DENWA KOUJI CO LTD,BBG000BK7SH5
6989,HOKURIKU ELECTRIC INDUSTRY,BBG000BM5217
9505,HOKURIKU ELECTRIC POWER CO,BBG000BNCFB7
1930,HOKURIKU ELECTRICAL CONST,BBG000BQQLL1
9537,HOKURIKU GAS CO LTD,BBG000BK5GK9
7897,HOKUSHIN CO LTD,BBG000BQKXW9
1379,HOKUTO CORP,BBG000DNK6F2
3055,HOKUYAKU TAKEYAMA HOLDINGS,BBG000BL7379
2747,HOKUYU LUCKY CO LTD,BBG000DGJ5X1
7748,HOLON CO LTD,BBG000QQZT01
7267,HONDA MOTOR CO LTD,BBG000C27673
6826,HONDA TSUSHIN KOGYO CO LTD,BBG000BQC5D0
2792,HONEYS CO LTD,BBG000C4HB95
4115,HONSHU CHEMICAL INDUSTRY CO,BBG000BK3VY3
2483,HONYAKU CENTER INC,BBG000BS1Y90
3284,HOOSIERS HOLDINGS CO LTD,BBG0046KZT53
9679,HORAI CO LTD,BBG000BH5593
6856,HORIBA LTD,BBG000BM1VY1
3077,HORIIFOODSERVICE CO LTD,BBG000PPRY02
7634,HOSHI IRYO-SANKI CO LTD,BBG000C6GJX7
6465,HOSHIZAKI ELECTRIC CO LTD,BBG000C8NTC6
6804,HOSIDEN CORP,BBG000BFBZG6
1906,HOSODA CORP,BBG000BPVZC6
6277,HOSOKAWA MICRON CORP,BBG000BR1GS0
4274,HOSOYA PYRO-ENGINEERING CO L,BBG000BHZ527
9720,HOTEL NEW GRAND CO LTD,BBG000BL2VS9
3196,HOTLAND CO LTD,BBG0071H5X89
3190,HOTMAN CO LTD,BBG001CN9VM1
3680,HOTTO LINK INC,BBG000K3PZX9
2810,HOUSE FOODS GROUP INC,BBG000BJ6188
7506,HOUSE OF ROSE CO LTD,BBG000H0RQF7
3275,HOUSECOM CORP,BBG000QWSP13
8996,HOUSEFREEDOM CO LTD,BBG000LSSP53
8559,HOWA BANK LTD/THE,BBG000BMTM62
6203,HOWA MACHINERY LTD,BBG000BLJFF0
7741,HOYA CORP,BBG000BGSH67
3030,HUB CO LTD,BBG000BGMYM8
3003,HULIC CO LTD,BBG000BJBL88
2415,HUMAN HOLDINGS CO LTD,BBG000DG7VK1
6090,HUMAN METABOLOME TECHNOLOGIE,BBG005MQ74D6
7561,HURXLEY CORP,BBG000BYN3G3
9056,HUTECH NORIN CO LTD,BBG000FCDTG1
8368,HYAKUGO BANK LTD/THE,BBG000BHZXX2
8386,HYAKUJUSHI BANK LTD/THE,BBG000BJ2TD5
2743,HYBRID SERVICE CO LTD,BBG000LV1P28
9362,HYOKI KAIUN KAISHA LTD,BBG000BBNXB2
3054,HYPER INC,BBG000DFT615
2198,I K K INC,BBG000R25642
2372,I'ROM HOLDINGS CO LTD,BBG000Q0VTX6
3845,I-FREEK HOLDINGS INC,BBG000BFSFH1
9600,I-NET CORP,BBG000C03LX9
6916,I-O DATA DEVICE INC,BBG000BN4SH2
2722,I.K. CO LTD,BBG000L09KB9
7509,IA GROUP CORP,BBG000H6V100
4062,IBIDEN CO LTD,BBG000BG1X98
6071,IBJ INC,BBG003LXGHZ4
8425,IBJ LEASING CO LTD,BBG000BJFVX4
7630,ICHIBANYA CO LTD,BBG000C58PM6
2337,ICHIGO GROUP HOLDINGS CO LTD,BBG000BQ2T58
3513,ICHIKAWA CO LTD,BBG000BJT8S6
1847,ICHIKEN CO LTD,BBG000BNK7K6
7244,ICHIKOH INDUSTRIES LTD,BBG000BMBM52
2904,ICHIMASA KAMABOKO CO LTD,BBG000BHWB90
9619,ICHINEN HOLDINGS CO LTD,BBG000DC8ZX6
3366,ICHIROKUDO CO LTD,BBG000BKN5D1
4645,ICHISHIN HOLDINGS CO LTD,BBG000GY7Y23
8624,ICHIYOSHI SECURITIES CO LTD,BBG000BJF302
6820,ICOM INC,BBG000BQ7BH9
9768,IDEA CONSULTANTS INC,BBG000BL5L62
3140,IDEA INTERNATIONAL CO LTD,BBG000BYM6T3
6652,IDEC CORP,BBG000BP86N4
5019,IDEMITSU KOSAN CO LTD,BBG000BD7F98
7833,IFIS JAPAN LTD,BBG000BMB4Y0
2759,IFLAG CO LTD,BBG000NMZ4J8
2924,IFUJI SANGYO CO LTD,BBG000BKKS08
3791,IG PORT INC,BBG000KVTCN5
3689,IGNIS LTD,BBG006MF4GL5
4989,IHARA CHEMICAL INDUSTRY CO,BBG000BKZ3S7
5999,IHARA SCIENCE CORP,BBG000BKDY03
7013,IHI CORP,BBG000BM7CD0
3291,IIDA GROUP HOLDINGS CO LTD,BBG005CJZ9F9
9119,IINO KAIUN KAISHA LTD,BBG000BN7Y40
7315,IJT TECHNOLOGY HOLDINGS CO,BBG005797SC9
6771,IKEGAMI TSUSHINKI CO LTD,BBG000BLZCF9
7273,IKUYO CO LTD,BBG000BQGNF5
2450,IKYU CORP,BBG000H95684
3854,ILL INC,BBG000NYWNS3
3803,IMAGE INFORMATION INC,BBG000N7TXG7
2667,IMAGEONE CO LTD,BBG000C39FV2
6879,IMAGICA ROBOT HOLDINGS INC,BBG000BYXX58
4644,IMAGINEER CO LTD,BBG000BCWLK6
7175,IMAMURA SECURITIES CO LTD,BBG001BFL169
7266,IMASEN ELECTRIC INDUSTRIAL,BBG000HQ4N26
4570,IMMUNO-BIOLOGICAL LABORATORI,BBG000QWHCP8
9708,IMPERIAL HOTEL LTD,BBG000BQ27V7
9479,IMPRESS HOLDINGS INC,BBG000C42C44
3955,IMURA ENVELOPE CO INC,BBG000BWPX24
2209,IMURAYA GROUP CO LTD,BBG000BHTGS2
7760,IMV CORP,BBG000GWRK52
2176,INA RESEARCH INC,BBG000BVF1Q1
9934,INABA DENKI SANGYO CO LTD,BBG000BW7YN9
3421,INABA SEISAKUSHO CO LTD,BBG000C0CSR1
8098,INABATA & CO LTD,BBG000BMTL82
8182,INAGEYA CO LTD,BBG000BMY3F8
9742,INES CORP,BBG000BQ2ZB7
4812,INFO SERVICES INTL DENTSU,BBG000DDQMP2
4348,INFOCOM CORP,BBG000D155G8
2492,INFOMART CORP,BBG000PS9992
4769,INFORMATION CREATIVE CO LTD,BBG000BYF3C6
4709,INFORMATION DEVELOPMENT CO,BBG000CBL9D4
3712,INFORMATION PLANNING CO LTD,BBG000N67M04
3853,INFOTERIA CORPORATION,BBG000GCKNB0
9880,INNOTECH CORP,BBG000BM4GM4
1605,INPEX CORP,BBG000DJ3642
2172,INSIGHT INC,BBG000V832Z1
6656,INSPEC INC,BBG000PLJM42
4326,INTAGE HOLDINGS INC,BBG000GFZCC0
3734,INTEA HOLDINGS INC,BBG000CFNLB8
8940,INTELLEX CO LTD,BBG000C5MSX2
4847,INTELLIGENT WAVE INC,BBG000BS77W7
7725,INTER ACTION CORP,BBG000FC4BL4
1418,INTERLIFE HOLDINGS CO LTD,BBG0015TC246
3774,INTERNET INITIATIVE JAPAN,BBG000D5HXN7
2122,INTERSPACE CO LTD,BBG000C2SPX9
3747,INTERTRADE CO LTD,BBG000Q7HP92
6032,INTERWORKS INC,BBG001CPNL88
3184,INTL CONGLOMERATE DISTRIBUTI,BBG004LNNNK9
3237,INTRANCE CO LTD,BBG000LQSRD4
9308,INUI GLOBAL LOGISTICS CO LTD,BBG000BPZPD3
8709,INVAST SECURITIES CO LTD,BBG000GJS4G4
4335,IPS CO LTD,BBG000CFXR42
6051,IR JAPAN INC,BBG001J31R27
2132,IREP CO LTD,BBG000Q5JM55
6908,IRISO ELECTRONICS CO LTD,BBG000D9VQT2
4624,ISAMU PAINT CO LTD,BBG000BQTFC1
9702,ISB CORP,BBG000BM0ZJ0
4107,ISE CHEMICALS CORP,BBG000BRVWW7
6310,ISEKI & CO LTD,BBG000BLLR98
3099,ISETAN MITSUKOSHI HOLDINGS L,BBG000MF3SX0
9359,ISEWAN TERMINAL SERVICE CO,BBG000BCBVN4
2901,ISHIGAKI FOODS CO LTD,BBG000BHW290
4462,ISHIHARA CHEMICAL CO LTD,BBG000BSN0X3
4028,ISHIHARA SANGYO KAISHA LTD,BBG000BG1081
2894,ISHII FOOD CO LTD,BBG000BJ8140
6336,ISHII HYOKI CO LTD,BBG000DJ4JD3
6362,ISHII IRON WORKS CO LTD,BBG000BLNFH3
6314,ISHII TOOL & ENGINEERING,BBG000H588C0
6208,ISHIKAWA SEISAKUSHO LTD,BBG000BLJW72
7708,ISHIYAMA GATEWAY HOLDINGS IN,BBG000GMQPM5
5204,ISHIZUKA GLASS CO LTD,BBG000BL2KC0
5358,ISOLITE INSULATING PRODUCTS,BBG000BNS194
3660,ISTYLE INC,BBG000BS4B88
7202,ISUZU MOTORS LTD,BBG000BM8G22
3626,IT HOLDINGS CORP,BBG000MYGX28
3742,ITBOOK CO LTD,BBG000BYDQF4
9964,ITEC CORP,BBG000BFSSJ1
4743,ITFOR INC,BBG000C6F4C4
2148,ITMEDIA INC,BBG000C2K749
2593,ITO EN LTD,BBG000BSVM57
5287,ITO YOGYO CO LTD,BBG000BK8HS6
8001,ITOCHU CORP,BBG000B9WJ55
8133,ITOCHU ENEX CO LTD,BBG000BMW7F1
4739,ITOCHU TECHNO-SOLUTIONS CORP,BBG000C42D88
2692,ITOCHU-SHOKUHIN CO LTD,BBG000FRFVY1
2284,ITOHAM FOODS INC,BBG000BJ8V62
7972,ITOKI CORP,BBG000BMKVW2
4918,IVY COSMETICS CORP,BBG000FHXN08
5983,IWABUCHI CORP,BBG000F2PT89
8707,IWAICOSMO HOLDINGS INC,BBG000GCPQ82
8095,IWAKI & CO LTD,BBG000BPRB98
6924,IWASAKI ELECTRIC CO LTD,BBG000BKGHC4
8088,IWATANI CORP,BBG000BM92M0
6704,IWATSU ELECTRIC CO LTD,BBG000BLX691
2221,IWATSUKA CONFECTIONERY CO,BBG000BK88C3
9753,IX KNOWLEDGE INC,BBG000BL4W96
8385,IYO BANK LTD/THE,BBG000BJ2H50
8273,IZUMI CO LTD,BBG000BN0RV2
8260,IZUTSUYA CO LTD,BBG000BN0103
3779,J ESCOM HOLDINGS INC,BBG000CM0VK6
3086,J FRONT RETAILING CO LTD,BBG000RTZDV5
8508,J TRUST CO LTD,BBG000C4SKD8
2462,J-COM HOLDINGS CO LTD,BBG000KH8RJ1
3063,J-GROUP HOLDINGS,BBG000Q8B901
2721,J-HOLDINGS CORP,BBG000KZM200
2613,J-OIL MILLS INC,BBG000BGD514
4308,J-STREAM INC,BBG000C4PRT9
2124,JAC RECRUITMENT CO LTD,BBG000MG7K43
8584,JACCS CO LTD,BBG000BN1HN2
8595,JAFCO CO LTD,BBG000BKZX29
6625,JALCO HOLDINGS INC,BBG0021P07P5
2729,JALUX INC,BBG000M1F755
7408,JAMCO CORP,BBG000BKQ762
5342,JANIS LTD,BBG000BJP757
6445,JANOME SEWING MACHINE CO LTD,BBG000BFH102
9201,JAPAN AIRLINES CO LTD,BBG0038LG5T8
9706,JAPAN AIRPORT TERMINAL CO,BBG000BFN383
3751,JAPAN ASIA GROUP LTD,BBG000JSHXZ8
8518,JAPAN ASIA INVESTMENT CO LTD,BBG000H7LBT6
8922,JAPAN ASSET MARKETING CO LTD,BBG000JPY513
6807,JAPAN AVIATION ELECTRONICS,BBG000BM13H2
2453,JAPAN BEST RESCUE SYSTEM CO,BBG000D0FSM2
6418,JAPAN CASH MACHINE CO LTD,BBG000BJ23H8
9424,JAPAN COMMUNICATIONS INC,BBG000GRHLN2
8945,JAPAN CORPORATE HOUSING SERV,BBG000BNBN03
7814,JAPAN CREATIVE PLATFORM GROU,BBG00728QYB9
6935,JAPAN DIGITAL LABORATORY CO,BBG000BQC6X6
6740,JAPAN DISPLAY INC,BBG0021K41K0
1606,JAPAN DRILLING CO LTD,BBG000PVZF65
6855,JAPAN ELECTRONIC MATERIALS,BBG000BMVZ60
8697,JAPAN EXCHANGE GROUP INC,BBG000DDGPC0
2538,JAPAN FOOD & LIQUOR ALLIANCE,BBG000BHV6G4
2599,JAPAN FOODS CO LTD,BBG000BZLDM3
1914,JAPAN FOUNDATION ENGINEERING,BBG000BQQ368
7172,JAPAN INVESTMENT ADVISER CO,BBG006YGZ503
7575,JAPAN LIFELINE CO LTD,BBG000BW4VG6
8854,JAPAN LIVING SERVICE CO LTD,BBG000BQMV06
9060,JAPAN LOGISTIC SYSTEMS CORP,BBG000D9DMJ2
6055,JAPAN MATERIAL CO LTD,BBG001CNJJ29
7600,JAPAN MEDICAL DYNAMIC MKT,BBG000CGWNM0
9074,JAPAN OIL TRANSPORTATION CO,BBG000BN60N4
6025,JAPAN PC SERVICE CO LTD,BBG007D2PJN1
1662,JAPAN PETROLEUM EXPLORATION,BBG000CTVC65
5288,JAPAN PILE CORP,BBG000BT09Q5
5950,JAPAN POWER FASTENING CO,BBG000BQYB52
9651,JAPAN PROCESS DEVELOPMENT CO,BBG000BSTTW5
3276,JAPAN PROPERTY MANAGEMENT CE,BBG001BP3H80
8072,JAPAN PUBLICATIONS TRADING,BBG000BC5PR0
8032,JAPAN PULP & PAPER CO LTD,BBG000BMQ6L3
4973,JAPAN PURE CHEMICAL CO LTD,BBG000PJSPH6
6751,JAPAN RADIO CO LTD,BBG000BLXPP1
4664,JAPAN RELIANCE SERVICE CORP,BBG000BD4G26
6977,JAPAN RESISTOR MFG CO LTD,BBG000BPGNQ5
8511,JAPAN SECURITIES FINANCE CO,BBG000BN16Z3
5631,JAPAN STEEL WORKS LTD,BBG000BL8P15
4323,JAPAN SYSTEM TECHNIQUES CO,BBG000KL5L99
9758,JAPAN SYSTEMS CO LTD,BBG000BL52S0
2488,JAPAN THIRD PARTY CO LTD,BBG000PLK2Y1
7774,JAPAN TISSUE ENGINEERING CO,BBG000TYCRM6
2914,JAPAN TOBACCO INC,BBG000DFT722
9310,JAPAN TRANSCITY CORP,BBG000BH28M5
7891,JAPAN U-PICA CO LTD,BBG000DNLHY6
3514,JAPAN VILENE CO LTD,BBG000BJTKV5
2766,JAPAN WIND DEVELOPMENT CO,BBG000PPWZR4
3201,JAPAN WOOL TEXTILE CO LTD,BBG000BJM5V5
3827,JAPANINVEST GROUP PLC,BBG000BTMJ34
3080,JASON CO LTD,BBG000F41MV0
9717,JASTEC CO LTD,BBG000BL2LT0
3066,JB ELEVEN CO LTD,BBG000QDDR17
9889,JBCC HOLDINGS INC,BBG000BML4Q8
2876,JC COMSA CORP,BBG000BBJ797
2190,JCL BIOASSAY CORP,BBG000BKG9M1
4552,JCR PHARMACEUTICALS CO LTD,BBG000BBW827
4975,JCU CORP,BBG000KVT0W1
7448,JEANS MATE CORP,BBG000F9CRB8
7768,JECO CO LTD,BBG000BPNCP2
3841,JEDAT INC,BBG000R0YD03
6951,JEOL LTD,BBG000BM3H07
9826,JEUGIA CORP,BBG000BS5198
5907,JFE CONTAINER CO LTD,BBG000BTP2X5
5411,JFE HOLDINGS INC,BBG000BQWB27
4832,JFE SYSTEMS INC,BBG000FSJZX7
1963,JGC CORP,BBG000BKV5T5
6072,JIBANNET HOLDINGS CO LTD,BBG003MTCFS8
3597,JICHODO CO LTD,BBG000BFSK62
4291,JIEC CO LTD,BBG000JLSV21
7161,JIMOTO HOLDINGS INC,BBG003BTXJ18
3046,JIN CO LTD,BBG000MWNBH6
9896,JK HOLDINGS CO LTD,BBG000BBRBF2
7702,JMS CO LTD,BBG000BMFLN0
1782,JOBAN KAIHATSU CO LTD,BBG000FCY400
9675,JOBAN KOSAN CO LTD,BBG000BH34T6
4720,JOHNAN ACADEMIC PREPARATORY,BBG000BTFF21
9899,JOLLY - PASTA CO LTD,BBG000BMT480
3710,JORUDAN CO LTD,BBG000CJYTZ5
8173,JOSHIN DENKI CO LTD,BBG000BMX5V6
3258,JOWA HOLDINGS CO LTD,BBG000VBS5T7
3191,JOYFUL HONDA CO LTD,BBG001CDQF12
9942,JOYFULL CO LTD,BBG000BH6L15
8333,JOYO BANK LTD/THE,BBG000BHM8T6
2749,JP-HOLDINGS INC,BBG000BG12X9
8634,JPMORGAN CHASE & CO,BBG000HX3ZJ7
8718,JPN HOLDINGS CO LTD,BBG000BZLFS2
7942,JSP CORP,BBG000BKKQM8
4185,JSR CORP,BBG000BG42K0
6074,JSS CORP,BBG000R3HYS0
2479,JTEC CORP,BBG000CXR5Y5
6473,JTEKT CORP,BBG000BLSMV7
6440,JUKI CORP,BBG000BGH7C4
9835,JUNTENDO CO LTD,BBG000BQB7L8
8356,JUROKU BANK LTD/THE,BBG000BHX066
4287,JUSTPLANNING INC,BBG000BXJSY5
4686,JUSTSYSTEMS CORP,BBG000BZ4NP7
3157,JUTEC HOLDINGS CORP,BBG000P80KJ9
6632,JVC KENWOOD CORP,BBG000BZZY60
5020,JX HOLDINGS INC,BBG000QDR164
1663,K&O ENERGY GROUP INC,BBG0055DPYR3
8282,K'S HOLDINGS CORP,BBG000BKYRC2
8703,KABU.COM SECURITIES CO LTD,BBG000BN2M69
9661,KABUKI-ZA CO LTD,BBG000BQ1QM6
3010,KACHIKAIHATSU CO LTD,BBG000BJC9Z4
9468,KADOKAWA DWANGO CORP,BBG00732XTK4
2612,KADOYA SESAME MILLS INC,BBG000BL00R0
8154,KAGA ELECTRONICS CO LTD,BBG000BPT848
9674,KAGETSUENKANKO CO LTD,BBG000BQ80D6
2811,KAGOME CO LTD,BBG000BJ6981
8390,KAGOSHIMA BANK LTD/THE,BBG000BJ38V0
4556,KAINOS LABORATORIES INC,BBG000FR83H0
3181,KAITORI OKOKU CO LTD,BBG001BF7BP2
6391,KAJI TECHNOLOGY CORP,BBG000BR27J9
1812,KAJIMA CORP,BBG000BFRXZ3
2371,KAKAKU.COM INC,BBG000CBWLJ9
4521,KAKEN PHARMACEUTICAL CO LTD,BBG000BJWCP6
2294,KAKIYASU HONTEN CO LTD,BBG000BJ8BL9
2220,KAMEDA SEIKA CO LTD,BBG000BCJ3L0
8037,KAMEI CORP,BBG000BMQKD1
9364,KAMIGUMI CO LTD,BBG000BH2KD8
9695,KAMOGAWA GRAND HOTEL LTD/THE,BBG000BMKS13
7585,KAN-NANMARU CORP,BBG000BQJQB9
8081,KANADEN CORP,BBG000BMSMS9
9081,KANAGAWA CHUO KOTSU CO LTD,BBG000BN6R55
9678,KANAMOTO CO LTD,BBG000BCBW61
9059,KANDA HOLDINGS CORP,BBG000CG5SJ3
1992,KANDA TSUSHINKI CO LTD,BBG000BK8174
1942,KANDENKO CO LTD,BBG000BKS109
5984,KANEFUSA CORP,BBG000DP47Y2
4118,KANEKA CORP,BBG000BJ0YQ2
1376,KANEKO SEEDS CO LTD,BBG000BC0SC5
8020,KANEMATSU CORP,BBG000BMPG32
8096,KANEMATSU ELECTRONICS LTD,BBG000BPRL96
6402,KANEMATSU ENGINEERING CO LTD,BBG000M5M8V7
7961,KANEMATSU-NNK CORP,BBG000BMKD52
2669,KANEMI CO LTD,BBG000C4JCY3
7208,KANEMITSU CORP,BBG000BKTVP5
1897,KANESHITA CONSTRUCTION CO,BBG000BLNMV2
5979,KANESO CO LTD,BBG000BQBV26
3209,KANEYO CO LTD,BBG000BJPFM0
3372,KANMONKAI CO LTD,BBG000BKMVS9
2216,KANRO CO LTD,BBG000BHSSC4
9503,KANSAI ELECTRIC POWER CO INC,BBG000BNBVX9
4613,KANSAI PAINT CO LTD,BBG000BG7MP8
9919,KANSAI SUPER MARKET LTD,BBG000BSN9Q2
8545,KANSAI URBAN BANKING CORP,BBG000BJJ5F7
9903,KANSEKI CO LTD,BBG000BP7977
4047,KANTO DENKA KOGYO CO LTD,BBG000BK6TK0
4452,KAO CORP,BBG000BG5Y92
7421,KAPPA CREATE HOLDINGS CO LTD,BBG000DR4BY9
2789,KARULA CO LTD,BBG000BMQP13
7256,KASAI KOGYO CO LTD,BBG000BGQHH7
8196,KASUMI CO LTD,BBG000BMZ0S9
4031,KATAKURA CHIKKARIN CO LTD,BBG000BK5LJ0
3001,KATAKURA INDUSTRIES CO LTD,BBG000BJBD68
9869,KATO SANGYO CO LTD,BBG000BRNHH6
6390,KATO WORKS CO LTD,BBG000BLR1F2
6416,KATSURAGAWA ELECTRIC CO LTD,BBG000BP6GS9
3443,KAWADA TECHNOLOGIES INC,BBG000GG2P62
6648,KAWADEN CORP,BBG000BP7L61
5921,KAWAGISHI BRIDGE WORKS,BBG000BNXR64
4361,KAWAGUCHI CHEMICAL INDUSTRY,BBG000BJLZN9
7952,KAWAI MUSICAL INSTRUMENTS MF,BBG000BMK2X5
4616,KAWAKAMI PAINT MFG CO LTD,BBG000BQSP03
5614,KAWAKIN HOLDINGS CO LTD,BBG000C00PC6
3604,KAWAMOTO CORP,BBG000GW38Y3
2689,KAWANISHI HOLDINGS INC,BBG000BP4XX8
9322,KAWANISHI WAREHOUSE CO LTD,BBG000DLMKJ9
3045,KAWASAKI & CO LTD,BBG000PP0ZY1
4673,KAWASAKI GEOLOGICAL ENGINEER,BBG000BGQQ50
7012,KAWASAKI HEAVY INDUSTRIES,BBG000BM72Q8
4117,KAWASAKI KASEI CHEMICALS LTD,BBG000BJ0QF1
9179,KAWASAKI KINKAI KISEN KAISHA,BBG000BX6846
9107,KAWASAKI KISEN KAISHA LTD,BBG000BN6Z93
1777,KAWASAKI SETSUBI KOGYO CO,BBG000G126B1
6414,KAWASAKI THERMAL ENGINEERING,BBG000BJDRM7
7851,KAWASE COMPUTER SUPPLIES CO,BBG000FVMBF9
7703,KAWASUMI LABORATORIES INC,BBG000BPM550
6292,KAWATA MFG CO LTD,BBG000BQHLH6
3904,KAYAC INC,BBG001C7V3Q9
9433,KDDI CORP,BBG000BJ7JH8
9049,KEIFUKU ELECTRIC RAILROAD CO,BBG000BK92V4
9045,KEIHAN ELECTRIC RAILWAY CO,BBG000BH0KK2
8818,KEIHANSHIN BUILDING CO LTD,BBG000BQPC69
9312,KEIHIN CO LTD/THE,BBG000BN9MY1
7251,KEIHIN CORP,BBG000BPK972
9006,KEIKYU CORP,BBG000BGZ1L7
9008,KEIO CORP,BBG000BGZK17
3731,KEIOZU HOLDINGS CO,BBG000BRFQ76
9009,KEISEI ELECTRIC RAILWAY CO,BBG000BN4GC3
8544,KEIYO BANK LTD/THE,BBG000BJHNN1
8168,KEIYO CO LTD,BBG000BMWXF4
9539,KEIYO GAS CO LTD,BBG000BQ16B2
6919,KEL CORP,BBG000BMSD09
4321,KENEDIX INC,BBG000KJFY31
2915,KENKO MAYONNAISE CO LTD,BBG000CG35V1
3325,KENKO.COM INC,BBG000PT7JP2
2928,KENKOU CORP,BBG000M0DKG8
7939,KENSOH CO LTD,BBG000BGTMR2
2809,KEWPIE CORP,BBG000BFWKW8
2594,KEY COFFEE INC,BBG000BM3Z34
6861,KEYENCE CORP,BBG000BQF869
3799,KEYWARE SOLUTIONS INC,BBG000BXCQV9
9873,KFC HOLDINGS JAPAN LTD,BBG000BRPSD4
3420,KFC LTD,BBG000BW6L67
2408,KG INTELLIGENCE CO LTD,BBG000Q5J1T5
6747,KI HOLDINGS CO LTD,BBG000BPB4Q2
3082,KICHIRI & CO LTD,BBG000QKR550
2801,KIKKOMAN CORP,BBG000BJ89N2
3444,KIKUCHI SEISAKUSHO,BBG000QQ3V01
6346,KIKUKAWA ENTERPRISE INC,BBG000BP2SQ9
7953,KIKUSUI CHEMICAL INDUSTRIES,BBG000BBXNC2
6912,KIKUSUI ELECTRONICS CORP,BBG000BQ1SV2
7908,KIMOTO CO LTD,BBG000BLZBC4
6378,KIMURA CHEMICAL PLANTS CO,BBG000BLQBN2
7461,KIMURA CO LTD,BBG000DKB1F9
9368,KIMURA UNITY CO LTD,BBG000F2BG55
8107,KIMURATAN CORP,BBG000BQHJL6
9636,KIN-EI CORP,BBG000BDT5J5
1944,KINDEN CORP,BBG000BKS8R5
8118,KING CO LTD,BBG000BR8S16
7962,KING JIM CO LTD,BBG000BKSNS1
7122,KINKI SHARYO CO LTD,BBG000BM8642
9041,KINTETSU CORP,BBG000BGZSB9
8244,KINTETSU DEPT STORE CO LTD,BBG000BQNY09
9375,KINTETSU WORLD EXPRESS INC,BBG000C246C0
5196,KINUGAWA RUBBER INDUSTRIAL,BBG000BL2917
2503,KIRIN HOLDINGS CO LTD,BBG000BFW551
3194,KIRINDO HOLDINGS CO LTD,BBG006TML4L1
8160,KISOJI CO LTD,BBG000BJRJ68
4547,KISSEI PHARMACEUTICAL CO LTD,BBG000BJSCQ0
1734,KITA KOUDENSHA CORP,BBG000C03VM9
8551,KITA-NIPPON BANK LTD/THE,BBG000BJK4V0
4707,KITAC CORP,BBG000BH8P32
6896,KITAGAWA INDUSTRIES CO LTD,BBG000G5MLK7
6317,KITAGAWA IRON WORKS CO LTD,BBG000B9Y054
6327,KITAGAWA SEIKI CO LTD,BBG000BNF8Z4
9872,KITAKEI CO LTD,BBG000BKK553
2719,KITAMURA CO LTD,BBG000D29FS7
3409,KITANIHON SPINNING CO LTD,BBG000BJS4S6
1866,KITANO CONSTRUCTION CORP,BBG000BKNF03
2930,KITANOTATSUJIN CORP,BBG00192ZKV6
9930,KITAZAWA SANGYO CO LTD,BBG000BT4FB3
6409,KITO CORPORATION,BBG000RP72W7
2700,KITOKU SHINRYO CO LTD,BBG000C07MR0
6498,KITZ CORP,BBG000BLT8V7
8370,KIYO BANK LTD/THE,BBG005798YQ0
6635,KK DI-NIKKO ENGINEERING,BBG000R1FK33
